#datetime;z_new_flow_RS
20190728T090759;0.20972
20190728T090859;0.20992
20190728T090959;0.21013
20190728T091059;0.21033
20190728T091159;0.21053
20190728T091259;0.21074
20190728T091359;0.21094
20190728T091459;0.21115
20190728T091559;0.21135
20190728T091659;0.21155
20190728T091759;0.21176
20190728T091859;0.21196
20190728T091959;0.21217
20190728T092059;0.21237
20190728T092159;0.21257
20190728T092259;0.21278
20190728T092359;0.21298
20190728T092459;0.21319
20190728T092559;0.21339
20190728T092659;0.21359
20190728T092759;0.2138
20190728T092859;0.214
20190728T092959;0.21421
20190728T093059;0.21441
20190728T093159;0.21461
20190728T093259;0.21483
20190728T093359;0.21504
20190728T093459;0.21526
20190728T093559;0.21547
20190728T093659;0.21568
20190728T093759;0.2159
20190728T093859;0.21611
20190728T093959;0.21632
20190728T094059;0.21654
20190728T094159;0.21675
20190728T094259;0.21696
20190728T094359;0.21718
20190728T094459;0.21739
20190728T094559;0.21761
20190728T094659;0.21782
20190728T094759;0.21803
20190728T094859;0.21825
20190728T094959;0.21846
20190728T095059;0.21867
20190728T095159;0.21889
20190728T095259;0.2191
20190728T095359;0.21931
20190728T095459;0.21953
20190728T095559;0.21974
20190728T095659;0.21996
20190728T095759;0.22017
20190728T095859;0.22038
20190728T095959;0.2206
20190728T100059;0.22081
20190728T100159;0.22102
20190728T100259;0.22124
20190728T100359;0.22145
20190728T100459;0.22166
20190728T100559;0.22188
20190728T100659;0.22209
20190728T100759;0.22231
20190728T100859;0.22252
20190728T100959;0.22273
20190728T101059;0.22295
20190728T101159;0.22316
20190728T101259;0.22337
20190728T101359;0.22359
20190728T101459;0.2238
20190728T101559;0.22402
20190728T101659;0.22425
20190728T101759;0.22447
20190728T101859;0.2247
20190728T101959;0.22492
20190728T102059;0.22514
20190728T102159;0.22537
20190728T102259;0.22559
20190728T102359;0.22581
20190728T102459;0.22604
20190728T102559;0.22626
20190728T102659;0.22648
20190728T102759;0.22671
20190728T102859;0.22693
20190728T102959;0.22715
20190728T103059;0.22738
20190728T103159;0.2276
20190728T103259;0.22782
20190728T103359;0.22805
20190728T103459;0.22827
20190728T103559;0.22849
20190728T103659;0.22872
20190728T103759;0.22894
20190728T103859;0.22916
20190728T103959;0.22939
20190728T104059;0.22961
20190728T104159;0.22983
20190728T104259;0.23006
20190728T104359;0.23028
20190728T104459;0.2305
20190728T104559;0.23073
20190728T104659;0.23095
20190728T104759;0.23117
20190728T104859;0.2314
20190728T104959;0.23162
20190728T105059;0.23184
20190728T105159;0.23207
20190728T105259;0.23229
20190728T105359;0.23251
20190728T105459;0.23274
20190728T105559;0.23296
20190728T105659;0.23319
20190728T105759;0.23342
20190728T105859;0.23365
20190728T105959;0.23389
20190728T110059;0.23412
20190728T110159;0.23435
20190728T110259;0.23459
20190728T110359;0.23482
20190728T110459;0.23505
20190728T110559;0.23529
20190728T110659;0.23552
20190728T110759;0.23575
20190728T110859;0.23599
20190728T110959;0.23622
20190728T111059;0.23645
20190728T111159;0.23669
20190728T111259;0.23692
20190728T111359;0.23715
20190728T111459;0.23739
20190728T111559;0.23762
20190728T111659;0.23785
20190728T111759;0.23809
20190728T111859;0.23832
20190728T111959;0.23855
20190728T112059;0.23879
20190728T112159;0.23902
20190728T112259;0.23925
20190728T112359;0.23949
20190728T112459;0.23972
20190728T112559;0.23995
20190728T112659;0.24019
20190728T112759;0.24042
20190728T112859;0.24065
20190728T112959;0.24089
20190728T113059;0.24112
20190728T113159;0.24135
20190728T113259;0.24159
20190728T113359;0.24182
20190728T113459;0.24205
20190728T113559;0.24229
20190728T113659;0.24252
20190728T113759;0.24275
20190728T113859;0.24299
20190728T113959;0.24323
20190728T114059;0.24347
20190728T114159;0.24372
20190728T114259;0.24396
20190728T114359;0.2442
20190728T114459;0.24445
20190728T114559;0.24469
20190728T114659;0.24493
20190728T114759;0.24518
20190728T114859;0.24542
20190728T114959;0.24566
20190728T115059;0.24591
20190728T115159;0.24615
20190728T115259;0.24639
20190728T115359;0.24664
20190728T115459;0.24688
20190728T115559;0.24712
20190728T115659;0.24737
20190728T115759;0.24761
20190728T115859;0.24785
20190728T115959;0.2481
20190728T120059;0.24834
20190728T120159;0.24858
20190728T120259;0.24883
20190728T120359;0.24907
20190728T120459;0.24931
20190728T120559;0.24956
20190728T120659;0.2498
20190728T120759;0.25005
20190728T120859;0.25029
20190728T120959;0.25053
20190728T121059;0.25078
20190728T121159;0.25102
20190728T121259;0.25126
20190728T121359;0.25151
20190728T121459;0.25175
20190728T121559;0.25199
20190728T121659;0.25224
20190728T121759;0.25248
20190728T121859;0.25272
20190728T121959;0.25297
20190728T122059;0.25321
20190728T122159;0.25345
20190728T122259;0.2537
20190728T122359;0.25394
20190728T122459;0.25418
20190728T122559;0.25443
20190728T122659;0.25467
20190728T122759;0.25491
20190728T122859;0.25516
20190728T122959;0.2554
20190728T123059;0.25564
20190728T123159;0.25589
20190728T123259;0.25613
20190728T123359;0.25637
20190728T123459;0.25662
20190728T123559;0.25686
20190728T123659;0.2571
20190728T123759;0.25734
20190728T123859;0.25757
20190728T123959;0.2578
20190728T124059;0.25804
20190728T124159;0.25827
20190728T124259;0.2585
20190728T124359;0.25874
20190728T124459;0.25897
20190728T124559;0.2592
20190728T124659;0.25944
20190728T124759;0.25967
20190728T124859;0.2599
20190728T124959;0.26014
20190728T125059;0.26037
20190728T125159;0.2606
20190728T125259;0.26084
20190728T125359;0.26107
20190728T125459;0.2613
20190728T125559;0.26154
20190728T125659;0.26177
20190728T125759;0.262
20190728T125859;0.26224
20190728T125959;0.26247
20190728T130059;0.2627
20190728T130159;0.26294
20190728T130259;0.26317
20190728T130359;0.2634
20190728T130459;0.26364
20190728T130559;0.26387
20190728T130659;0.2641
20190728T130759;0.26434
20190728T130859;0.26457
20190728T130959;0.2648
20190728T131059;0.26504
20190728T131159;0.26527
20190728T131259;0.26551
20190728T131359;0.26574
20190728T131459;0.26597
20190728T131559;0.26621
20190728T131659;0.26644
20190728T131759;0.26667
20190728T131859;0.26691
20190728T131959;0.26714
20190728T132059;0.26737
20190728T132159;0.26761
20190728T132259;0.26784
20190728T132359;0.26807
20190728T132459;0.26831
20190728T132559;0.26854
20190728T132659;0.26877
20190728T132759;0.26901
20190728T132859;0.26924
20190728T132959;0.26947
20190728T133059;0.26971
20190728T133159;0.26994
20190728T133259;0.27017
20190728T133359;0.27041
20190728T133459;0.27064
20190728T133559;0.27087
20190728T133659;0.27111
20190728T133759;0.27134
20190728T133859;0.27157
20190728T133959;0.27181
20190728T134059;0.27204
20190728T134159;0.27227
20190728T134259;0.27251
20190728T134359;0.27274
20190728T134459;0.27297
20190728T134559;0.27321
20190728T134659;0.27344
20190728T134759;0.27367
20190728T134859;0.27391
20190728T134959;0.27413
20190728T135059;0.27435
20190728T135159;0.27458
20190728T135259;0.2748
20190728T135359;0.27502
20190728T135459;0.27525
20190728T135559;0.27547
20190728T135659;0.27569
20190728T135759;0.27592
20190728T135859;0.27614
20190728T135959;0.27636
20190728T140059;0.27659
20190728T140159;0.27681
20190728T140259;0.27703
20190728T140359;0.27726
20190728T140459;0.27748
20190728T140559;0.2777
20190728T140659;0.27793
20190728T140759;0.27815
20190728T140859;0.27837
20190728T140959;0.2786
20190728T141059;0.27882
20190728T141159;0.27904
20190728T141259;0.27927
20190728T141359;0.27949
20190728T141459;0.27971
20190728T141559;0.27994
20190728T141659;0.28016
20190728T141759;0.28038
20190728T141859;0.28061
20190728T141959;0.28083
20190728T142059;0.28106
20190728T142159;0.28128
20190728T142259;0.2815
20190728T142359;0.28173
20190728T142459;0.28195
20190728T142559;0.28217
20190728T142659;0.2824
20190728T142759;0.28262
20190728T142859;0.28284
20190728T142959;0.28307
20190728T143059;0.28329
20190728T143159;0.28351
20190728T143259;0.28374
20190728T143359;0.28396
20190728T143459;0.28418
20190728T143559;0.28441
20190728T143659;0.28463
20190728T143759;0.28485
20190728T143859;0.28508
20190728T143959;0.2853
20190728T144059;0.28552
20190728T144159;0.28575
20190728T144259;0.28597
20190728T144359;0.28619
20190728T144459;0.28642
20190728T144559;0.28664
20190728T144659;0.28686
20190728T144759;0.28709
20190728T144859;0.28731
20190728T144959;0.28753
20190728T145059;0.28776
20190728T145159;0.28798
20190728T145259;0.2882
20190728T145359;0.28843
20190728T145459;0.28865
20190728T145559;0.28887
20190728T145659;0.2891
20190728T145759;0.28932
20190728T145859;0.28955
20190728T145959;0.28977
20190728T150059;0.28999
20190728T150159;0.29021
20190728T150259;0.29042
20190728T150359;0.29063
20190728T150459;0.29085
20190728T150559;0.29106
20190728T150659;0.29127
20190728T150759;0.29149
20190728T150859;0.2917
20190728T150959;0.29191
20190728T151059;0.29213
20190728T151159;0.29234
20190728T151259;0.29256
20190728T151359;0.29277
20190728T151459;0.29298
20190728T151559;0.2932
20190728T151659;0.29341
20190728T151759;0.29362
20190728T151859;0.29384
20190728T151959;0.29405
20190728T152059;0.29426
20190728T152159;0.29448
20190728T152259;0.29469
20190728T152359;0.29491
20190728T152459;0.29512
20190728T152559;0.29533
20190728T152659;0.29555
20190728T152759;0.29576
20190728T152859;0.29597
20190728T152959;0.29619
20190728T153059;0.2964
20190728T153159;0.29661
20190728T153259;0.29683
20190728T153359;0.29704
20190728T153459;0.29726
20190728T153559;0.29747
20190728T153659;0.29768
20190728T153759;0.2979
20190728T153859;0.29811
20190728T153959;0.29832
20190728T154059;0.29854
20190728T154159;0.29875
20190728T154259;0.29896
20190728T154359;0.29918
20190728T154459;0.29939
20190728T154559;0.29961
20190728T154659;0.29982
20190728T154759;0.30003
20190728T154859;0.30025
20190728T154959;0.30046
20190728T155059;0.30067
20190728T155159;0.30089
20190728T155259;0.3011
20190728T155359;0.30131
20190728T155459;0.30153
20190728T155559;0.30174
20190728T155659;0.30196
20190728T155759;0.30217
20190728T155859;0.30238
20190728T155959;0.3026
20190728T160059;0.30281
20190728T160159;0.30302
20190728T160259;0.30324
20190728T160359;0.30345
20190728T160459;0.30366
20190728T160559;0.30388
20190728T160659;0.30409
20190728T160759;0.30431
20190728T160859;0.30452
20190728T160959;0.30473
20190728T161059;0.30495
20190728T161159;0.30516
20190728T161259;0.30537
20190728T161359;0.30558
20190728T161459;0.30578
20190728T161559;0.30599
20190728T161659;0.30619
20190728T161759;0.30639
20190728T161859;0.3066
20190728T161959;0.3068
20190728T162059;0.30701
20190728T162159;0.30721
20190728T162259;0.30741
20190728T162359;0.30762
20190728T162459;0.30782
20190728T162559;0.30803
20190728T162659;0.30823
20190728T162759;0.30843
20190728T162859;0.30864
20190728T162959;0.30884
20190728T163059;0.30905
20190728T163159;0.30925
20190728T163259;0.30945
20190728T163359;0.30966
20190728T163459;0.30986
20190728T163559;0.31007
20190728T163659;0.31027
20190728T163759;0.31047
20190728T163859;0.31068
20190728T163959;0.31088
20190728T164059;0.31109
20190728T164159;0.31129
20190728T164259;0.31149
20190728T164359;0.3117
20190728T164459;0.3119
20190728T164559;0.31211
20190728T164659;0.31231
20190728T164759;0.31251
20190728T164859;0.31272
20190728T164959;0.31292
20190728T165059;0.31313
20190728T165159;0.31333
20190728T165259;0.31353
20190728T165359;0.31374
20190728T165459;0.31394
20190728T165559;0.31415
20190728T165659;0.31435
20190728T165759;0.31455
20190728T165859;0.31476
20190728T165959;0.31496
20190728T170059;0.31517
20190728T170159;0.31537
20190728T170259;0.31557
20190728T170359;0.31578
20190728T170459;0.31598
20190728T170559;0.31619
20190728T170659;0.31639
20190728T170759;0.31659
20190728T170859;0.3168
20190728T170959;0.317
20190728T171059;0.31721
20190728T171159;0.31741
20190728T171259;0.31761
20190728T171359;0.31782
20190728T171459;0.31802
20190728T171559;0.31823
20190728T171659;0.31843
20190728T171759;0.31863
20190728T171859;0.31884
20190728T171959;0.31904
20190728T172059;0.31925
20190728T172159;0.31945
20190728T172259;0.31965
20190728T172359;0.31986
20190728T172459;0.32006
20190728T172559;0.32026
20190728T172659;0.32045
20190728T172759;0.32065
20190728T172859;0.32084
20190728T172959;0.32103
20190728T173059;0.32123
20190728T173159;0.32142
20190728T173259;0.32162
20190728T173359;0.32181
20190728T173459;0.32201
20190728T173559;0.3222
20190728T173659;0.3224
20190728T173759;0.32259
20190728T173859;0.32279
20190728T173959;0.32298
20190728T174059;0.32317
20190728T174159;0.32337
20190728T174259;0.32356
20190728T174359;0.32376
20190728T174459;0.32395
20190728T174559;0.32415
20190728T174659;0.32434
20190728T174759;0.32454
20190728T174859;0.32473
20190728T174959;0.32492
20190728T175059;0.32512
20190728T175159;0.32531
20190728T175259;0.32551
20190728T175359;0.3257
20190728T175459;0.3259
20190728T175559;0.32609
20190728T175659;0.32629
20190728T175759;0.32648
20190728T175859;0.32668
20190728T175959;0.32687
20190728T180059;0.32706
20190728T180159;0.32726
20190728T180259;0.32745
20190728T180359;0.32765
20190728T180459;0.32784
20190728T180559;0.32804
20190728T180659;0.32823
20190728T180759;0.32843
20190728T180859;0.32862
20190728T180959;0.32881
20190728T181059;0.32901
20190728T181159;0.3292
20190728T181259;0.3294
20190728T181359;0.32959
20190728T181459;0.32979
20190728T181559;0.32998
20190728T181659;0.33018
20190728T181759;0.33037
20190728T181859;0.33057
20190728T181959;0.33076
20190728T182059;0.33095
20190728T182159;0.33115
20190728T182259;0.33134
20190728T182359;0.33154
20190728T182459;0.33173
20190728T182559;0.33193
20190728T182659;0.33212
20190728T182759;0.33232
20190728T182859;0.33251
20190728T182959;0.33271
20190728T183059;0.3329
20190728T183159;0.33309
20190728T183259;0.33329
20190728T183359;0.33348
20190728T183459;0.33368
20190728T183559;0.33387
20190728T183659;0.33407
20190728T183759;0.33425
20190728T183859;0.33444
20190728T183959;0.33462
20190728T184059;0.33481
20190728T184159;0.33499
20190728T184259;0.33518
20190728T184359;0.33536
20190728T184459;0.33555
20190728T184559;0.33573
20190728T184659;0.33592
20190728T184759;0.3361
20190728T184859;0.33629
20190728T184959;0.33647
20190728T185059;0.33666
20190728T185159;0.33684
20190728T185259;0.33703
20190728T185359;0.33721
20190728T185459;0.3374
20190728T185559;0.33759
20190728T185659;0.33777
20190728T185759;0.33796
20190728T185859;0.33814
20190728T185959;0.33833
20190728T190059;0.33851
20190728T190159;0.3387
20190728T190259;0.33888
20190728T190359;0.33907
20190728T190459;0.33925
20190728T190559;0.33944
20190728T190659;0.33962
20190728T190759;0.33981
20190728T190859;0.33999
20190728T190959;0.34018
20190728T191059;0.34036
20190728T191159;0.34055
20190728T191259;0.34073
20190728T191359;0.34092
20190728T191459;0.3411
20190728T191559;0.34129
20190728T191659;0.34147
20190728T191759;0.34166
20190728T191859;0.34184
20190728T191959;0.34203
20190728T192059;0.34221
20190728T192159;0.3424
20190728T192259;0.34258
20190728T192359;0.34277
20190728T192459;0.34296
20190728T192559;0.34314
20190728T192659;0.34333
20190728T192759;0.34351
20190728T192859;0.3437
20190728T192959;0.34388
20190728T193059;0.34407
20190728T193159;0.34425
20190728T193259;0.34444
20190728T193359;0.34462
20190728T193459;0.34481
20190728T193559;0.34499
20190728T193659;0.34518
20190728T193759;0.34536
20190728T193859;0.34555
20190728T193959;0.34573
20190728T194059;0.34592
20190728T194159;0.3461
20190728T194259;0.34629
20190728T194359;0.34647
20190728T194459;0.34666
20190728T194559;0.34684
20190728T194659;0.34703
20190728T194759;0.34721
20190728T194859;0.3474
20190728T194959;0.34758
20190728T195059;0.34775
20190728T195159;0.34793
20190728T195259;0.3481
20190728T195359;0.34828
20190728T195459;0.34846
20190728T195559;0.34863
20190728T195659;0.34881
20190728T195759;0.34898
20190728T195859;0.34916
20190728T195959;0.34934
20190728T200059;0.34951
20190728T200159;0.34969
20190728T200259;0.34986
20190728T200359;0.35004
20190728T200459;0.35022
20190728T200559;0.35039
20190728T200659;0.35057
20190728T200759;0.35074
20190728T200859;0.35092
20190728T200959;0.3511
20190728T201059;0.35127
20190728T201159;0.35145
20190728T201259;0.35162
20190728T201359;0.3518
20190728T201459;0.35198
20190728T201559;0.35215
20190728T201659;0.35233
20190728T201759;0.3525
20190728T201859;0.35268
20190728T201959;0.35286
20190728T202059;0.35303
20190728T202159;0.35321
20190728T202259;0.35338
20190728T202359;0.35356
20190728T202459;0.35374
20190728T202559;0.35391
20190728T202659;0.35409
20190728T202759;0.35426
20190728T202859;0.35444
20190728T202959;0.35462
20190728T203059;0.35479
20190728T203159;0.35497
20190728T203259;0.35514
20190728T203359;0.35532
20190728T203459;0.3555
20190728T203559;0.35567
20190728T203659;0.35585
20190728T203759;0.35602
20190728T203859;0.3562
20190728T203959;0.35638
20190728T204059;0.35655
20190728T204159;0.35673
20190728T204259;0.3569
20190728T204359;0.35708
20190728T204459;0.35726
20190728T204559;0.35743
20190728T204659;0.35761
20190728T204759;0.35778
20190728T204859;0.35796
20190728T204959;0.35814
20190728T205059;0.35831
20190728T205159;0.35849
20190728T205259;0.35866
20190728T205359;0.35884
20190728T205459;0.35901
20190728T205559;0.35919
20190728T205659;0.35937
20190728T205759;0.35954
20190728T205859;0.35972
20190728T205959;0.35989
20190728T210059;0.36007
20190728T210159;0.36024
20190728T210259;0.3604
20190728T210359;0.36057
20190728T210459;0.36074
20190728T210559;0.36091
20190728T210659;0.36107
20190728T210759;0.36124
20190728T210859;0.36141
20190728T210959;0.36157
20190728T211059;0.36174
20190728T211159;0.36191
20190728T211259;0.36207
20190728T211359;0.36224
20190728T211459;0.36241
20190728T211559;0.36258
20190728T211659;0.36274
20190728T211759;0.36291
20190728T211859;0.36308
20190728T211959;0.36324
20190728T212059;0.36341
20190728T212159;0.36358
20190728T212259;0.36374
20190728T212359;0.36391
20190728T212459;0.36408
20190728T212559;0.36425
20190728T212659;0.36441
20190728T212759;0.36458
20190728T212859;0.36475
20190728T212959;0.36491
20190728T213059;0.36508
20190728T213159;0.36525
20190728T213259;0.36541
20190728T213359;0.36558
20190728T213459;0.36575
20190728T213559;0.36591
20190728T213659;0.36608
20190728T213759;0.36625
20190728T213859;0.36642
20190728T213959;0.36658
20190728T214059;0.36675
20190728T214159;0.36692
20190728T214259;0.36708
20190728T214359;0.36725
20190728T214459;0.36742
20190728T214559;0.36758
20190728T214659;0.36775
20190728T214759;0.36792
20190728T214859;0.36809
20190728T214959;0.36825
20190728T215059;0.36842
20190728T215159;0.36859
20190728T215259;0.36875
20190728T215359;0.36892
20190728T215459;0.36909
20190728T215559;0.36925
20190728T215659;0.36942
20190728T215759;0.36959
20190728T215859;0.36976
20190728T215959;0.36992
20190728T220059;0.37009
20190728T220159;0.37026
20190728T220259;0.37042
20190728T220359;0.37059
20190728T220459;0.37076
20190728T220559;0.37092
20190728T220659;0.37109
20190728T220759;0.37126
20190728T220859;0.37142
20190728T220959;0.37159
20190728T221059;0.37176
20190728T221159;0.37193
20190728T221259;0.37209
20190728T221359;0.37225
20190728T221459;0.37241
20190728T221559;0.37257
20190728T221659;0.37273
20190728T221759;0.37288
20190728T221859;0.37304
20190728T221959;0.3732
20190728T222059;0.37336
20190728T222159;0.37352
20190728T222259;0.37367
20190728T222359;0.37383
20190728T222459;0.37399
20190728T222559;0.37415
20190728T222659;0.37431
20190728T222759;0.37446
20190728T222859;0.37462
20190728T222959;0.37478
20190728T223059;0.37494
20190728T223159;0.3751
20190728T223259;0.37525
20190728T223359;0.37541
20190728T223459;0.37557
20190728T223559;0.37573
20190728T223659;0.37589
20190728T223759;0.37605
20190728T223859;0.3762
20190728T223959;0.37636
20190728T224059;0.37652
20190728T224159;0.37668
20190728T224259;0.37684
20190728T224359;0.37699
20190728T224459;0.37715
20190728T224559;0.37731
20190728T224659;0.37747
20190728T224759;0.37763
20190728T224859;0.37778
20190728T224959;0.37794
20190728T225059;0.3781
20190728T225159;0.37826
20190728T225259;0.37842
20190728T225359;0.37857
20190728T225459;0.37873
20190728T225559;0.37889
20190728T225659;0.37905
20190728T225759;0.37921
20190728T225859;0.37937
20190728T225959;0.37952
20190728T230059;0.37968
20190728T230159;0.37984
20190728T230259;0.38
20190728T230359;0.38016
20190728T230459;0.38031
20190728T230559;0.38047
20190728T230659;0.38063
20190728T230759;0.38079
20190728T230859;0.38095
20190728T230959;0.3811
20190728T231059;0.38126
20190728T231159;0.38142
20190728T231259;0.38158
20190728T231359;0.38174
20190728T231459;0.3819
20190728T231559;0.38205
20190728T231659;0.38221
20190728T231759;0.38237
20190728T231859;0.38253
20190728T231959;0.38269
20190728T232059;0.38284
20190728T232159;0.383
20190728T232259;0.38316
20190728T232359;0.38332
20190728T232459;0.38348
20190728T232559;0.38363
20190728T232659;0.38377
20190728T232759;0.38392
20190728T232859;0.38407
20190728T232959;0.38422
20190728T233059;0.38437
20190728T233159;0.38452
20190728T233259;0.38467
20190728T233359;0.38482
20190728T233459;0.38497
20190728T233559;0.38512
20190728T233659;0.38527
20190728T233759;0.38542
20190728T233859;0.38557
20190728T233959;0.38572
20190728T234059;0.38587
20190728T234159;0.38602
20190728T234259;0.38617
20190728T234359;0.38631
20190728T234459;0.38646
20190728T234559;0.38661
20190728T234659;0.38676
20190728T234759;0.38691
20190728T234859;0.38706
20190728T234959;0.38721
20190728T235059;0.38736
20190728T235159;0.38751
20190728T235259;0.38766
20190728T235359;0.38781
20190728T235459;0.38796
20190728T235559;0.38811
20190728T235659;0.38826
20190728T235759;0.38841
20190728T235859;0.38856
20190728T235959;0.38871
20190729T000059;0.38885
20190729T000159;0.389
20190729T000259;0.38915
20190729T000359;0.3893
20190729T000459;0.38945
20190729T000559;0.3896
20190729T000659;0.38975
20190729T000759;0.3899
20190729T000859;0.39005
20190729T000959;0.3902
20190729T001059;0.39035
20190729T001159;0.3905
20190729T001259;0.39065
20190729T001359;0.3908
20190729T001459;0.39095
20190729T001559;0.3911
20190729T001659;0.39125
20190729T001759;0.39139
20190729T001859;0.39154
20190729T001959;0.39169
20190729T002059;0.39184
20190729T002159;0.39199
20190729T002259;0.39214
20190729T002359;0.39229
20190729T002459;0.39244
20190729T002559;0.39259
20190729T002659;0.39275
20190729T002759;0.39291
20190729T002859;0.39306
20190729T002959;0.39322
20190729T003059;0.39338
20190729T003159;0.39354
20190729T003259;0.3937
20190729T003359;0.39385
20190729T003459;0.39401
20190729T003559;0.39417
20190729T003659;0.39433
20190729T003759;0.39449
20190729T003859;0.39465
20190729T003959;0.3948
20190729T004059;0.39496
20190729T004159;0.39512
20190729T004259;0.39528
20190729T004359;0.39544
20190729T004459;0.39559
20190729T004559;0.39575
20190729T004659;0.39591
20190729T004759;0.39607
20190729T004859;0.39623
20190729T004959;0.39638
20190729T005059;0.39654
20190729T005159;0.3967
20190729T005259;0.39686
20190729T005359;0.39702
20190729T005459;0.39717
20190729T005559;0.39733
20190729T005659;0.39749
20190729T005759;0.39765
20190729T005859;0.39781
20190729T005959;0.39797
20190729T010059;0.39812
20190729T010159;0.39828
20190729T010259;0.39844
20190729T010359;0.3986
20190729T010459;0.39876
20190729T010559;0.39891
20190729T010659;0.39907
20190729T010759;0.39923
20190729T010859;0.39939
20190729T010959;0.39955
20190729T011059;0.3997
20190729T011159;0.39986
20190729T011259;0.40002
20190729T011359;0.40018
20190729T011459;0.40034
20190729T011559;0.40049
20190729T011659;0.40065
20190729T011759;0.40081
20190729T011859;0.40098
20190729T011959;0.40115
20190729T012059;0.40131
20190729T012159;0.40148
20190729T012259;0.40165
20190729T012359;0.40181
20190729T012459;0.40198
20190729T012559;0.40215
20190729T012659;0.40231
20190729T012759;0.40248
20190729T012859;0.40265
20190729T012959;0.40281
20190729T013059;0.40298
20190729T013159;0.40315
20190729T013259;0.40332
20190729T013359;0.40348
20190729T013459;0.40365
20190729T013559;0.40382
20190729T013659;0.40398
20190729T013759;0.40415
20190729T013859;0.40432
20190729T013959;0.40448
20190729T014059;0.40465
20190729T014159;0.40482
20190729T014259;0.40499
20190729T014359;0.40515
20190729T014459;0.40532
20190729T014559;0.40549
20190729T014659;0.40565
20190729T014759;0.40582
20190729T014859;0.40599
20190729T014959;0.40615
20190729T015059;0.40632
20190729T015159;0.40649
20190729T015259;0.40666
20190729T015359;0.40682
20190729T015459;0.40699
20190729T015559;0.40716
20190729T015659;0.40732
20190729T015759;0.40749
20190729T015859;0.40766
20190729T015959;0.40782
20190729T020059;0.40799
20190729T020159;0.40816
20190729T020259;0.40832
20190729T020359;0.40849
20190729T020459;0.40866
20190729T020559;0.40883
20190729T020659;0.40899
20190729T020759;0.40916
20190729T020859;0.40933
20190729T020959;0.4095
20190729T021059;0.40968
20190729T021159;0.40985
20190729T021259;0.41003
20190729T021359;0.41021
20190729T021459;0.41038
20190729T021559;0.41056
20190729T021659;0.41073
20190729T021759;0.41091
20190729T021859;0.41109
20190729T021959;0.41126
20190729T022059;0.41144
20190729T022159;0.41161
20190729T022259;0.41179
20190729T022359;0.41197
20190729T022459;0.41214
20190729T022559;0.41232
20190729T022659;0.41249
20190729T022759;0.41267
20190729T022859;0.41285
20190729T022959;0.41302
20190729T023059;0.4132
20190729T023159;0.41337
20190729T023259;0.41355
20190729T023359;0.41373
20190729T023459;0.4139
20190729T023559;0.41408
20190729T023659;0.41425
20190729T023759;0.41443
20190729T023859;0.41461
20190729T023959;0.41478
20190729T024059;0.41496
20190729T024159;0.41513
20190729T024259;0.41531
20190729T024359;0.41549
20190729T024459;0.41566
20190729T024559;0.41584
20190729T024659;0.41601
20190729T024759;0.41619
20190729T024859;0.41637
20190729T024959;0.41654
20190729T025059;0.41672
20190729T025159;0.41689
20190729T025259;0.41707
20190729T025359;0.41725
20190729T025459;0.41742
20190729T025559;0.4176
20190729T025659;0.41777
20190729T025759;0.41795
20190729T025859;0.41813
20190729T025959;0.4183
20190729T030059;0.41848
20190729T030159;0.41866
20190729T030259;0.41885
20190729T030359;0.41903
20190729T030459;0.41922
20190729T030559;0.4194
20190729T030659;0.41959
20190729T030759;0.41977
20190729T030859;0.41996
20190729T030959;0.42014
20190729T031059;0.42033
20190729T031159;0.42052
20190729T031259;0.4207
20190729T031359;0.42089
20190729T031459;0.42107
20190729T031559;0.42126
20190729T031659;0.42144
20190729T031759;0.42163
20190729T031859;0.42181
20190729T031959;0.422
20190729T032059;0.42218
20190729T032159;0.42237
20190729T032259;0.42255
20190729T032359;0.42274
20190729T032459;0.42292
20190729T032559;0.42311
20190729T032659;0.42329
20190729T032759;0.42348
20190729T032859;0.42366
20190729T032959;0.42385
20190729T033059;0.42403
20190729T033159;0.42422
20190729T033259;0.4244
20190729T033359;0.42459
20190729T033459;0.42477
20190729T033559;0.42496
20190729T033659;0.42514
20190729T033759;0.42533
20190729T033859;0.42551
20190729T033959;0.4257
20190729T034059;0.42589
20190729T034159;0.42607
20190729T034259;0.42626
20190729T034359;0.42644
20190729T034459;0.42663
20190729T034559;0.42681
20190729T034659;0.427
20190729T034759;0.42718
20190729T034859;0.42737
20190729T034959;0.42755
20190729T035059;0.42774
20190729T035159;0.42792
20190729T035259;0.42812
20190729T035359;0.42831
20190729T035459;0.42851
20190729T035559;0.4287
20190729T035659;0.42889
20190729T035759;0.42909
20190729T035859;0.42928
20190729T035959;0.42948
20190729T040059;0.42967
20190729T040159;0.42987
20190729T040259;0.43006
20190729T040359;0.43026
20190729T040459;0.43045
20190729T040559;0.43065
20190729T040659;0.43084
20190729T040759;0.43103
20190729T040859;0.43123
20190729T040959;0.43142
20190729T041059;0.43162
20190729T041159;0.43181
20190729T041259;0.43201
20190729T041359;0.4322
20190729T041459;0.4324
20190729T041559;0.43259
20190729T041659;0.43278
20190729T041759;0.43298
20190729T041859;0.43317
20190729T041959;0.43337
20190729T042059;0.43356
20190729T042159;0.43376
20190729T042259;0.43395
20190729T042359;0.43415
20190729T042459;0.43434
20190729T042559;0.43454
20190729T042659;0.43473
20190729T042759;0.43492
20190729T042859;0.43512
20190729T042959;0.43531
20190729T043059;0.43551
20190729T043159;0.4357
20190729T043259;0.4359
