#datetime;z_new_flow_RS
20190806T054359;2.0563
20190806T054459;1.0752
20190806T054559;1.0748
20190806T054659;1.4265
20190806T054759;2.6574
20190806T054859;4.3984
20190806T054959;4.9551
20190806T055059;3.5051
20190806T055159;2.0854
20190806T055259;1.1225
20190806T055359;1.1244
20190806T055459;1.4816
20190806T055559;2.7186
20190806T055659;4.4532
20190806T055759;4.9708
20190806T055859;3.4909
20190806T055959;2.0579
20190806T060059;1.1013
20190806T060159;0.97356
20190806T060259;1.3815
20190806T060359;2.643
20190806T060459;4.4462
20190806T060559;4.9796
20190806T060659;3.5325
20190806T060759;1.9701
20190806T060859;1.1078
20190806T060959;1.016
20190806T061059;1.4455
20190806T061159;2.554
20190806T061259;4.2808
20190806T061359;4.8075
20190806T061459;3.5193
20190806T061559;2.0871
20190806T061659;1.2741
20190806T061759;1.216
20190806T061859;1.6655
20190806T061959;2.8412
20190806T062059;4.6207
20190806T062159;4.8171
20190806T062259;3.4127
20190806T062359;1.946
20190806T062459;1.2256
20190806T062559;1.1937
20190806T062659;1.6852
20190806T062759;2.9597
20190806T062859;4.7358
20190806T062959;4.9336
20190806T063059;3.4549
20190806T063159;1.8476
20190806T063259;1.0671
20190806T063359;1.0002
20190806T063459;1.4197
20190806T063559;2.5899
20190806T063659;4.3385
20190806T063759;4.8341
20190806T063859;3.4771
20190806T063959;2.0427
20190806T064059;1.2015
20190806T064159;1.1399
20190806T064259;1.557
20190806T064359;2.6971
20190806T064459;4.4839
20190806T064559;4.9157
20190806T064659;3.5171
20190806T064759;2.0181
20190806T064859;1.1918
20190806T064959;1.1086
20190806T065059;1.5347
20190806T065159;2.7123
20190806T065259;4.4795
20190806T065359;4.9003
20190806T065459;3.4881
20190806T065559;1.9643
20190806T065659;1.1673
20190806T065759;1.09
20190806T065859;1.5212
20190806T065959;2.7087
20190806T070059;4.4839
20190806T070159;4.8315
20190806T070259;3.3979
20190806T070359;1.9559
20190806T070459;1.2218
20190806T070559;1.1872
20190806T070659;1.6571
20190806T070759;2.8779
20190806T070859;4.6442
20190806T070959;4.8778
20190806T071059;3.4411
20190806T071159;1.8995
20190806T071259;1.1653
20190806T071359;1.107
20190806T071459;1.5559
20190806T071559;2.759
20190806T071659;4.4974
20190806T071759;4.814
20190806T071859;3.418
20190806T071959;1.9644
20190806T072059;1.2083
20190806T072159;1.1528
20190806T072259;1.5995
20190806T072359;2.8017
20190806T072459;4.542
20190806T072559;4.8078
20190806T072659;3.4162
20190806T072759;1.9841
20190806T072859;1.2831
20190806T072959;1.2452
20190806T073059;1.7121
20190806T073159;2.9342
20190806T073259;4.6821
20190806T073359;4.8758
20190806T073459;3.4091
20190806T073559;1.8732
20190806T073659;1.1571
20190806T073759;1.1076
20190806T073859;1.5599
20190806T073959;2.7646
20190806T074059;4.4925
20190806T074159;4.8175
20190806T074259;3.4173
20190806T074359;1.9627
20190806T074459;1.19
20190806T074559;1.1365
20190806T074659;1.5735
20190806T074759;2.7522
20190806T074859;4.4902
20190806T074959;4.8683
20190806T075059;3.4991
20190806T075159;2.0136
20190806T075259;1.2056
20190806T075359;1.137
20190806T075459;1.5657
20190806T075559;2.7237
20190806T075659;4.4396
20190806T075759;4.8198
20190806T075859;3.4589
20190806T075959;1.9854
20190806T080059;1.2214
20190806T080159;1.1673
20190806T080259;1.6222
20190806T080359;2.7941
20190806T080459;4.5005
20190806T080559;4.7315
20190806T080659;3.3499
20190806T080759;2.0018
20190806T080859;1.3447
20190806T080959;1.3507
20190806T081059;1.8678
20190806T081159;3.1646
20190806T081259;4.8706
20190806T081359;4.9241
20190806T081459;3.3752
20190806T081559;1.8299
20190806T081659;1.0933
20190806T081759;1.0387
20190806T081859;1.4917
20190806T081959;2.6919
20190806T082059;4.398
20190806T082159;4.8064
20190806T082259;3.3829
20190806T082359;1.9309
20190806T082459;1.1615
20190806T082559;1.1137
20190806T082659;1.5643
20190806T082759;2.7861
20190806T082859;4.5237
20190806T082959;4.8276
20190806T083059;3.4588
20190806T083159;2.0097
20190806T083259;1.226
20190806T083359;1.1817
20190806T083459;1.6164
20190806T083559;2.7775
20190806T083659;4.4712
20190806T083759;4.8359
20190806T083859;3.4056
20190806T083959;1.9197
20190806T084059;1.1948
20190806T084159;1.157
20190806T084259;1.6334
20190806T084359;2.8291
20190806T084459;4.5646
20190806T084559;4.8489
20190806T084659;3.4467
20190806T084759;1.9598
20190806T084859;1.1608
20190806T084959;1.0961
20190806T085059;1.5346
20190806T085159;2.6696
20190806T085259;4.3629
20190806T085359;4.8103
20190806T085459;3.4367
20190806T085559;1.9873
20190806T085659;1.2231
20190806T085759;1.1731
20190806T085859;1.629
20190806T085959;2.8381
20190806T090059;4.5787
20190806T090159;4.8554
20190806T090259;3.4644
20190806T090359;1.9945
20190806T090459;1.2038
20190806T090559;1.1276
20190806T090659;1.5592
20190806T090759;2.7011
20190806T090859;4.3903
20190806T090959;4.8351
20190806T091059;3.4553
20190806T091159;1.9533
20190806T091259;1.1626
20190806T091359;1.0987
20190806T091459;1.5489
20190806T091559;2.7476
20190806T091659;4.4716
20190806T091759;4.7919
20190806T091859;3.4369
20190806T091959;2.0483
20190806T092059;1.2774
20190806T092159;1.2141
20190806T092259;1.6624
20190806T092359;2.8602
20190806T092459;4.5877
20190806T092559;4.8938
20190806T092659;3.4654
20190806T092759;1.9222
20190806T092859;1.1276
20190806T092959;1.0539
20190806T093059;1.4835
20190806T093159;2.6524
20190806T093259;4.3731
20190806T093359;4.8358
20190806T093459;3.4544
20190806T093559;2.0304
20190806T093659;1.207
20190806T093759;1.1364
20190806T093859;1.5726
20190806T093959;2.7444
20190806T094059;4.4706
20190806T094159;4.8193
20190806T094259;3.4624
20190806T094359;2.022
20190806T094459;1.2239
20190806T094559;1.1633
20190806T094659;1.6137
20190806T094759;2.8042
20190806T094859;4.5179
20190806T094959;4.8302
20190806T095059;3.4228
20190806T095159;1.9456
20190806T095259;1.1888
20190806T095359;1.14
20190806T095459;1.5951
20190806T095559;2.7673
20190806T095659;4.4834
20190806T095759;4.7946
20190806T095859;3.4157
20190806T095959;1.9845
20190806T100059;1.2384
20190806T100159;1.2018
20190806T100259;1.6648
20190806T100359;2.899
20190806T100459;4.6304
20190806T100559;4.8141
20190806T100659;3.3774
20190806T100759;1.9306
20190806T100859;1.258
20190806T100959;1.2213
20190806T101059;1.7095
20190806T101159;2.9684
20190806T101259;4.6907
20190806T101359;4.8437
20190806T101459;3.3678
20190806T101559;1.8992
20190806T101659;1.2149
20190806T101759;1.1732
20190806T101859;1.647
20190806T101959;2.8579
20190806T102059;4.5841
20190806T102159;4.8571
20190806T102259;3.4152
20190806T102359;1.9361
20190806T102459;1.1902
20190806T102559;1.1288
20190806T102659;1.5572
20190806T102759;2.6953
20190806T102859;4.4056
20190806T102959;4.8298
20190806T103059;3.4392
20190806T103159;2.0093
20190806T103259;1.2754
20190806T103359;1.2123
20190806T103459;1.6611
20190806T103559;2.8565
20190806T103659;4.5849
20190806T103759;4.7724
20190806T103859;3.3715
20190806T103959;1.9774
20190806T104059;1.3451
20190806T104159;1.3174
20190806T104259;1.8473
20190806T104359;3.1021
20190806T104459;4.8132
20190806T104559;4.8392
20190806T104659;3.3216
20190806T104759;1.9084
20190806T104859;1.2853
20190806T104959;1.2483
20190806T105059;1.7609
20190806T105159;3.0033
20190806T105259;4.7108
20190806T105359;4.8308
20190806T105459;3.3287
20190806T105559;1.913
20190806T105659;1.2563
20190806T105759;1.2183
20190806T105859;1.6921
20190806T105959;2.9216
20190806T110059;4.6351
20190806T110159;4.8577
20190806T110259;3.3998
20190806T110359;1.8788
20190806T110459;1.1662
20190806T110559;1.0961
20190806T110659;1.523
20190806T110759;2.6715
20190806T110859;4.3813
20190806T110959;4.8116
20190806T111059;3.4198
20190806T111159;1.9964
20190806T111259;1.2439
20190806T111359;1.1777
20190806T111459;1.6209
20190806T111559;2.821
20190806T111659;4.5493
20190806T111759;4.8311
20190806T111859;3.4437
20190806T111959;1.9601
20190806T112059;1.2479
20190806T112159;1.1827
20190806T112259;1.6508
20190806T112359;2.8244
20190806T112459;4.5346
20190806T112559;4.8485
20190806T112659;3.4288
20190806T112759;1.9049
20190806T112859;1.1501
20190806T112959;1.0714
20190806T113059;1.498
20190806T113159;2.6401
20190806T113259;4.3411
20190806T113359;4.7778
20190806T113459;3.4062
20190806T113559;2.0093
20190806T113659;1.288
20190806T113759;1.2388
20190806T113859;1.6983
20190806T113959;2.9012
20190806T114059;4.6232
20190806T114159;4.7718
20190806T114259;3.3604
20190806T114359;1.9772
20190806T114459;1.3165
20190806T114559;1.3005
20190806T114659;1.838
20190806T114759;3.1023
20190806T114859;4.8078
20190806T114959;4.8548
20190806T115059;3.3285
20190806T115159;1.8966
20190806T115259;1.2475
20190806T115359;1.2069
20190806T115459;1.7233
20190806T115559;2.9328
20190806T115659;4.6503
20190806T115759;4.8443
20190806T115859;3.3661
20190806T115959;1.8966
20190806T120059;1.1802
20190806T120159;1.1202
20190806T120259;1.5445
20190806T120359;2.6849
20190806T120459;4.3738
20190806T120559;4.7974
20190806T120659;3.4139
20190806T120759;1.9863
20190806T120859;1.2329
20190806T120959;1.1933
20190806T121059;1.6503
20190806T121159;2.8092
20190806T121259;4.5089
20190806T121359;4.7917
20190806T121459;3.4314
20190806T121559;1.9945
20190806T121659;1.2755
20190806T121759;1.2303
20190806T121859;1.7158
20190806T121959;2.9294
20190806T122059;4.6462
20190806T122159;4.8908
20190806T122259;3.4294
20190806T122359;1.8783
20190806T122459;1.1077
20190806T122559;1.0351
20190806T122659;1.4687
20190806T122759;2.5957
20190806T122859;4.2645
20190806T122959;4.76
20190806T123059;3.4262
20190806T123159;1.9405
20190806T123259;1.2718
20190806T123359;1.3871
20190806T123459;1.8208
20190806T123559;3.0177
20190806T123659;4.6241
20190806T123759;4.628
20190806T123859;3.2717
20190806T123959;1.9919
20190806T124059;1.4703
20190806T124159;1.525
20190806T124259;2.1568
20190806T124359;3.4987
20190806T124459;4.977
20190806T124559;4.6286
20190806T124659;3.1289
20190806T124759;1.7353
20190806T124859;1.1211
20190806T124959;1.1136
20190806T125059;1.6385
20190806T125159;2.8603
20190806T125259;4.5579
20190806T125359;4.7278
20190806T125459;3.2859
20190806T125559;1.9339
20190806T125659;1.254
20190806T125759;1.2339
20190806T125859;1.6909
20190806T125959;2.8791
20190806T130059;4.5843
20190806T130159;4.8628
20190806T130259;3.4661
20190806T130359;1.9443
20190806T130459;1.1721
20190806T130559;1.0914
20190806T130659;1.5074
20190806T130759;2.5877
20190806T130859;4.2368
20190806T130959;4.7824
20190806T131059;3.5041
20190806T131159;2.0739
20190806T131259;1.2514
20190806T131359;1.1677
20190806T131459;1.5973
20190806T131559;2.7329
20190806T131659;4.4261
20190806T131759;4.7692
20190806T131859;3.453
20190806T131959;2.0551
20190806T132059;1.2671
20190806T132159;1.1873
20190806T132259;1.6214
20190806T132359;2.7636
20190806T132459;4.4488
20190806T132559;4.8401
20190806T132659;3.4462
20190806T132759;1.9661
20190806T132859;1.1616
20190806T132959;1.0893
20190806T133059;1.5287
20190806T133159;2.5676
20190806T133259;4.219
20190806T133359;4.8906
20190806T133459;3.639
20190806T133559;2.2121
20190806T133659;1.216
20190806T133759;1.0281
20190806T133859;1.3579
20190806T133959;2.2589
20190806T134059;3.8184
20190806T134159;4.7427
20190806T134259;3.8187
20190806T134359;2.3276
20190806T134459;1.3146
20190806T134559;1.1075
20190806T134659;1.4256
20190806T134759;2.3187
20190806T134859;3.9531
20190806T134959;4.8253
20190806T135059;3.8472
20190806T135159;2.3401
20190806T135259;1.3062
20190806T135359;1.0896
20190806T135459;1.3793
20190806T135559;2.2372
20190806T135659;3.7934
20190806T135759;4.7703
20190806T135859;3.8738
20190806T135959;2.3702
20190806T140059;1.3202
20190806T140159;1.0812
20190806T140259;1.3638
20190806T140359;2.2282
20190806T140459;3.7983
20190806T140559;4.7869
20190806T140659;3.8906
20190806T140759;2.4088
20190806T140859;1.3293
20190806T140959;1.0913
20190806T141059;1.4004
20190806T141159;2.2144
20190806T141259;3.7598
20190806T141359;4.7725
20190806T141459;3.9063
20190806T141559;2.4032
20190806T141659;1.3345
20190806T141759;1.0871
20190806T141859;1.3756
20190806T141959;2.2509
20190806T142059;3.7895
20190806T142159;4.7244
20190806T142259;3.8051
20190806T142359;2.3594
20190806T142459;1.3669
20190806T142559;1.1689
20190806T142659;1.5157
20190806T142759;2.4253
20190806T142859;4.0406
20190806T142959;4.7855
20190806T143059;3.7126
20190806T143159;2.1295
20190806T143259;1.3277
20190806T143359;1.317
20190806T143459;1.6595
20190806T143559;2.7224
20190806T143659;4.3243
20190806T143759;4.7119
20190806T143859;3.4264
20190806T143959;2.0226
20190806T144059;1.2749
20190806T144159;1.2115
20190806T144259;1.6896
20190806T144359;2.9371
20190806T144459;4.6431
20190806T144559;4.8181
20190806T144659;3.3867
20190806T144759;1.8989
20190806T144859;1.1147
20190806T144959;1.0419
20190806T145059;1.4488
20190806T145159;2.5727
20190806T145259;4.2188
20190806T145359;4.787
20190806T145459;3.5354
20190806T145559;2.0648
20190806T145659;1.1927
20190806T145759;1.0768
20190806T145859;1.4489
20190806T145959;2.5323
20190806T150059;4.1785
20190806T150159;4.7855
20190806T150259;3.5785
20190806T150359;2.137
20190806T150459;1.3199
20190806T150559;1.2084
20190806T150659;1.5934
20190806T150759;2.6581
20190806T150859;4.3371
20190806T150959;4.8193
20190806T151059;3.5247
20190806T151159;2.0448
20190806T151259;1.1953
20190806T151359;1.0803
20190806T151459;1.4762
20190806T151559;2.5966
20190806T151659;4.2837
20190806T151759;4.8016
20190806T151859;3.522
20190806T151959;2.0582
20190806T152059;1.2044
20190806T152159;1.0951
20190806T152259;1.4782
20190806T152359;2.5787
20190806T152459;4.2718
20190806T152559;4.8144
20190806T152659;3.5485
20190806T152759;2.0779
20190806T152859;1.1937
20190806T152959;1.0713
20190806T153059;1.4375
20190806T153159;2.4033
20190806T153259;4.0077
20190806T153359;4.8362
20190806T153459;3.8031
20190806T153559;2.3208
20190806T153659;1.2308
20190806T153759;0.96806
20190806T153859;1.2247
20190806T153959;1.9795
20190806T154059;3.5302
20190806T154159;4.9293
20190806T154259;4.5087
20190806T154359;2.9591
20190806T154459;1.6718
20190806T154559;0.92707
20190806T154659;1.0278
20190806T154759;1.4194
20190806T154859;2.6792
20190806T154959;4.3246
20190806T155059;4.7984
20190806T155159;3.3807
20190806T155259;2.0551
20190806T155359;1.1169
20190806T155459;1.1156
20190806T155559;1.472
20190806T155659;2.5279
20190806T155759;4.105
20190806T155859;4.8108
20190806T155959;3.5889
20190806T160059;2.2548
20190806T160159;1.3287
20190806T160259;1.302
20190806T160359;1.5785
20190806T160459;2.6789
20190806T160559;4.3177
20190806T160659;4.8888
20190806T160759;3.5573
20190806T160859;2.1478
20190806T160959;1.1524
20190806T161059;1.0892
20190806T161159;1.3817
20190806T161259;2.5289
20190806T161359;4.1519
20190806T161459;4.8682
20190806T161559;3.6738
20190806T161659;2.2039
20190806T161759;1.1225
20190806T161859;1.0192
20190806T161959;1.2297
20190806T162059;2.1882
20190806T162159;3.7355
20190806T162259;4.8519
20190806T162359;3.9569
20190806T162459;2.5077
20190806T162559;1.2714
20190806T162659;1.0414
20190806T162759;1.1593
20190806T162859;1.949
20190806T162959;3.3917
20190806T163059;4.8799
20190806T163159;4.2663
20190806T163259;2.9428
20190806T163359;1.7923
20190806T163459;1.242
20190806T163559;1.3316
20190806T163659;1.8146
20190806T163759;3.0537
20190806T163859;4.7678
20190806T163959;4.8505
20190806T164059;3.4948
20190806T164159;1.9855
20190806T164259;1.0741
20190806T164359;0.94286
20190806T164459;1.3171
20190806T164559;2.0918
20190806T164659;3.5885
20190806T164759;4.7022
20190806T164859;4.0539
20190806T164959;2.5789
20190806T165059;1.4388
20190806T165159;1.1318
20190806T165259;1.323
20190806T165359;2.1123
20190806T165459;3.6392
20190806T165559;4.8722
20190806T165659;4.0955
20190806T165759;2.6611
20190806T165859;1.511
20190806T165959;1.1405
20190806T170059;1.3904
20190806T170159;1.9638
20190806T170259;3.3587
20190806T170359;4.7712
20190806T170459;4.4505
20190806T170559;2.9923
20190806T170659;1.7618
20190806T170759;1.1008
20190806T170859;1.2353
20190806T170959;1.6803
20190806T171059;2.985
20190806T171159;4.5997
20190806T171259;4.8048
20190806T171359;3.3256
20190806T171459;1.9918
20190806T171559;1.1117
20190806T171659;1.1278
20190806T171759;1.4221
20190806T171859;2.4708
20190806T171959;4.0279
20190806T172059;4.8388
20190806T172159;3.7616
20190806T172259;2.3178
20190806T172359;1.2128
20190806T172459;1.0362
20190806T172559;1.1975
20190806T172659;2.0575
20190806T172759;3.5386
20190806T172859;4.9127
20190806T172959;4.2019
20190806T173059;2.8443
20190806T173159;1.4892
20190806T173259;1.0956
20190806T173359;1.2798
20190806T173459;1.8205
20190806T173559;3.0726
20190806T173659;4.6436
20190806T173759;4.6802
20190806T173859;3.3462
20190806T173959;1.9647
20190806T174059;1.2344
20190806T174159;1.1735
20190806T174259;1.5544
20190806T174359;2.5178
20190806T174459;4.1011
20190806T174559;4.7702
20190806T174659;3.6877
20190806T174759;2.18
20190806T174859;1.2586
20190806T174959;1.034
20190806T175059;1.3251
20190806T175159;2.1858
20190806T175259;3.7081
20190806T175359;4.7828
20190806T175459;3.9712
20190806T175559;2.5327
20190806T175659;1.424
20190806T175759;1.0892
20190806T175859;1.3434
20190806T175959;1.9804
20190806T180059;3.3818
20190806T180159;4.7438
20190806T180259;4.3454
20190806T180359;2.9376
20190806T180459;1.7422
20190806T180559;1.0939
20190806T180659;1.2541
20190806T180759;1.6992
20190806T180859;2.9773
20190806T180959;4.5675
20190806T181059;4.8183
20190806T181159;3.3865
20190806T181259;2.0136
20190806T181359;1.1358
20190806T181459;1.1302
20190806T181559;1.4068
20190806T181659;2.3636
20190806T181759;3.8771
20190806T181859;4.7625
20190806T181959;3.7936
20190806T182059;2.367
20190806T182159;1.2609
20190806T182259;1.0616
20190806T182359;1.2176
20190806T182459;2.0939
20190806T182559;3.5363
20190806T182659;4.8261
20190806T182759;4.1013
20190806T182859;2.8022
20190806T182959;1.6024
20190806T183059;1.1906
20190806T183159;1.2067
20190806T183259;1.7346
20190806T183359;3.103
20190806T183459;4.7523
20190806T183559;4.8793
20190806T183659;3.3982
20190806T183759;1.8735
20190806T183859;0.98361
20190806T183959;0.84299
20190806T184059;1.1717
20190806T184159;1.927
20190806T184259;3.3882
20190806T184359;4.6732
20190806T184459;4.4542
20190806T184559;2.9733
20190806T184659;1.7783
20190806T184759;1.0537
20190806T184859;1.1675
20190806T184959;1.5595
20190806T185059;2.7704
20190806T185159;4.3171
20190806T185259;4.7158
20190806T185359;3.3718
20190806T185459;2.133
20190806T185559;1.2838
20190806T185659;1.2416
20190806T185759;1.4913
20190806T185859;2.46
20190806T185959;3.974
20190806T190059;4.784
20190806T190159;3.7769
20190806T190259;2.4123
20190806T190359;1.317
20190806T190459;1.1244
20190806T190559;1.2552
20190806T190659;2.0371
20190806T190759;3.4361
20190806T190859;4.8379
20190806T190959;4.4676
20190806T191059;3.0298
20190806T191159;1.7611
20190806T191259;1.1155
20190806T191359;1.1149
20190806T191459;1.5787
20190806T191559;2.7501
20190806T191659;4.3675
20190806T191759;4.757
20190806T191859;3.4504
20190806T191959;2.0138
20190806T192059;1.1411
20190806T192159;0.9817
20190806T192259;1.3193
20190806T192359;2.1953
20190806T192459;3.6861
20190806T192559;4.6206
20190806T192659;3.8239
20190806T192759;2.4237
20190806T192859;1.4145
20190806T192959;1.1452
20190806T193059;1.3938
20190806T193159;2.0566
20190806T193259;3.4729
20190806T193359;4.8754
20190806T193459;4.4614
20190806T193559;3.0982
20190806T193659;1.819
20190806T193759;1.0282
20190806T193859;1.0459
20190806T193959;1.3881
20190806T194059;2.5102
20190806T194159;4.0902
20190806T194259;4.8179
20190806T194359;3.7133
20190806T194459;2.2722
20190806T194559;1.1416
20190806T194659;0.92909
20190806T194759;1.0821
20190806T194859;1.8186
20190806T194959;3.1821
20190806T195059;4.7747
20190806T195159;4.6181
20190806T195259;3.2482
20190806T195359;1.9686
20190806T195459;1.2322
20190806T195559;1.155
20190806T195659;1.5242
20190806T195759;2.3825
20190806T195859;3.8868
20190806T195959;4.7187
20190806T200059;3.8969
20190806T200159;2.4139
20190806T200259;1.286
20190806T200359;0.92846
20190806T200459;1.1364
20190806T200559;1.9133
20190806T200659;3.3499
20190806T200759;4.6498
20190806T200859;4.0992
20190806T200959;2.8273
20190806T201059;1.7814
20190806T201159;1.2789
20190806T201259;1.5637
20190806T201359;2.0949
20190806T201459;3.4016
20190806T201559;4.7464
20190806T201659;4.5991
20190806T201759;3.1296
20190806T201859;1.8811
20190806T201959;1.0594
20190806T202059;1.0807
20190806T202159;1.3927
20190806T202259;2.5256
20190806T202359;4.0471
20190806T202459;4.728
20190806T202559;3.6187
20190806T202659;2.2173
20190806T202759;1.1841
20190806T202859;1.0293
20190806T202959;1.1988
20190806T203059;2.0006
20190806T203159;3.311
20190806T203259;4.7425
20190806T203359;4.5337
20190806T203459;3.2058
20190806T203559;1.9073
20190806T203659;1.0825
20190806T203759;0.9404
20190806T203859;1.2853
20190806T203959;2.1332
20190806T204059;3.6118
20190806T204159;4.7318
20190806T204259;4.1607
20190806T204359;2.7497
20190806T204459;1.5524
20190806T204559;1.022
20190806T204659;1.1785
20190806T204759;1.6609
20190806T204859;2.9871
20190806T204959;4.5031
20190806T205059;4.6272
20190806T205159;3.2906
20190806T205259;2.0972
20190806T205359;1.305
20190806T205459;1.3166
20190806T205559;1.5961
20190806T205659;2.4345
20190806T205759;3.8525
20190806T205859;4.6979
20190806T205959;3.8096
20190806T210059;2.421
20190806T210159;1.3295
20190806T210259;1.1203
20190806T210359;1.2285
20190806T210459;2.126
20190806T210559;3.5682
20190806T210659;4.7876
20190806T210759;4.0543
20190806T210859;2.7913
20190806T210959;1.6345
20190806T211059;1.1578
20190806T211159;1.2172
20190806T211259;1.741
20190806T211359;2.9551
20190806T211459;4.5807
20190806T211559;4.8107
20190806T211659;3.4982
20190806T211759;2.0722
20190806T211859;1.2057
20190806T211959;0.97685
20190806T212059;1.2548
20190806T212159;1.9579
20190806T212259;3.3597
20190806T212359;4.7105
20190806T212459;4.5074
20190806T212559;3.0301
20190806T212659;1.825
20190806T212759;1.0447
20190806T212859;1.105
20190806T212959;1.4276
20190806T213059;2.5608
20190806T213159;3.9949
20190806T213259;4.6528
20190806T213359;3.6589
20190806T213459;2.3292
20190806T213559;1.3063
20190806T213659;1.0766
20190806T213759;1.1419
20190806T213859;1.8902
20190806T213959;3.2677
20190806T214059;4.7531
20190806T214159;4.483
20190806T214259;3.1724
20190806T214359;1.8837
20190806T214459;1.1562
20190806T214559;1.0769
20190806T214659;1.4575
20190806T214759;2.3566
20190806T214859;3.8662
20190806T214959;4.6663
20190806T215059;3.8216
20190806T215159;2.3895
20190806T215259;1.2867
20190806T215359;0.94719
20190806T215459;1.1426
20190806T215559;1.8735
20190806T215659;3.2735
20190806T215759;4.5959
20190806T215859;4.1612
20190806T215959;2.899
20190806T220059;1.8512
20190806T220159;1.2711
20190806T220259;1.5026
20190806T220359;1.9743
20190806T220459;3.2139
20190806T220559;4.6874
20190806T220659;4.7746
20190806T220759;3.3318
20190806T220859;1.9433
20190806T220959;0.99194
20190806T221059;0.91944
20190806T221159;1.1382
20190806T221259;2.0265
20190806T221359;3.4286
20190806T221459;4.5807
20190806T221559;4.13
20190806T221659;2.8485
20190806T221759;1.6777
20190806T221859;1.1736
20190806T221959;1.2047
20190806T222059;1.7366
20190806T222159;2.9486
20190806T222259;4.4808
20190806T222359;4.6026
20190806T222459;3.3856
20190806T222559;2.0943
20190806T222659;1.3977
20190806T222759;1.2573
20190806T222859;1.5927
20190806T222959;2.4015
20190806T223059;3.8539
20190806T223159;4.5235
20190806T223259;3.7151
20190806T223359;2.45
20190806T223459;1.5065
20190806T223559;1.2385
20190806T223659;1.3335
20190806T223759;2.1364
20190806T223859;3.6061
20190806T223959;4.7251
20190806T224059;4.0979
20190806T224159;2.8081
20190806T224259;1.7491
20190806T224359;1.1309
20190806T224459;1.2897
20190806T224559;1.7097
20190806T224659;2.9311
20190806T224759;4.4709
20190806T224859;4.7704
20190806T224959;3.3959
20190806T225059;2.098
20190806T225159;1.1871
20190806T225259;1.0632
20190806T225359;1.2588
20190806T225459;2.0792
20190806T225559;3.4652
20190806T225659;4.7324
20190806T225759;4.3813
20190806T225859;3.0066
20190806T225959;1.7772
20190806T230059;1.1267
20190806T230159;1.0739
20190806T230259;1.5051
20190806T230359;2.5825
20190806T230459;4.1215
20190806T230559;4.609
20190806T230659;3.4599
20190806T230759;2.1279
20190806T230859;1.2795
20190806T230959;1.0971
20190806T231059;1.391
20190806T231159;2.2008
20190806T231259;3.6447
20190806T231359;4.602
20190806T231459;3.9044
20190806T231559;2.6195
20190806T231659;1.5995
20190806T231759;1.223
20190806T231859;1.3822
20190806T231959;2.0233
20190806T232059;3.3938
20190806T232159;4.692
20190806T232259;4.4288
20190806T232359;3.0172
20190806T232459;1.874
20190806T232559;1.1376
20190806T232659;1.1943
20190806T232759;1.5477
20190806T232859;2.6682
20190806T232959;4.1483
20190806T233059;4.6569
20190806T233159;3.3157
20190806T233259;2.1604
20190806T233359;1.458
20190806T233459;1.3887
20190806T233559;1.6367
20190806T233659;2.5856
20190806T233759;3.9667
20190806T233859;4.6412
20190806T233959;3.5769
20190806T234059;2.3698
20190806T234159;1.4726
20190806T234259;1.3763
20190806T234359;1.56
20190806T234459;2.4988
20190806T234559;3.9364
20190806T234659;4.6947
20190806T234759;3.7143
20190806T234859;2.3876
20190806T234959;1.3443
20190806T235059;1.1613
20190806T235159;1.2636
20190806T235259;2.0366
20190806T235359;3.4086
20190806T235459;4.7764
20190806T235559;4.4553
20190806T235659;3.0797
20190806T235759;1.8243
20190806T235859;1.1334
20190806T235959;1.0577
20190807T000059;1.4266
20190807T000159;2.4472
20190807T000259;3.9282
20190807T000359;4.5974
20190807T000459;3.6547
20190807T000559;2.2569
20190807T000659;1.2957
20190807T000759;1.0462
20190807T000859;1.2631
20190807T000959;1.9528
20190807T001059;3.33
20190807T001159;4.6197
20190807T001259;4.2255
20190807T001359;2.9412
20190807T001459;1.8349
20190807T001559;1.1919
20190807T001659;1.3343
20190807T001759;1.7151
20190807T001859;2.8921
20190807T001959;4.4015
20190807T002059;4.7049
20190807T002159;3.3626
20190807T002259;2.0951
20190807T002359;1.2267
20190807T002459;1.1333
20190807T002559;1.3749
20190807T002659;2.2772
20190807T002759;3.7245
20190807T002859;4.6986
20190807T002959;3.9274
20190807T003059;2.6135
20190807T003159;1.4609
20190807T003259;1.1676
20190807T003359;1.179
20190807T003459;1.8596
20190807T003559;3.1718
20190807T003659;4.7104
20190807T003759;4.5654
20190807T003859;3.2437
20190807T003959;1.9495
20190807T004059;1.2027
20190807T004159;1.0899
20190807T004259;1.4081
20190807T004359;2.1452
20190807T004459;3.5452
20190807T004559;4.596
20190807T004659;4.0849
20190807T004759;2.7182
20190807T004859;1.5861
20190807T004959;1.0975
20190807T005059;1.2214
20190807T005159;1.7101
20190807T005259;2.9901
20190807T005359;4.5095
20190807T005459;4.6378
20190807T005559;3.3403
20190807T005659;2.1227
20190807T005759;1.2519
20190807T005859;1.1852
20190807T005959;1.4193
20190807T010059;2.1427
20190807T010159;3.4741
20190807T010259;4.6939
20190807T010359;4.2727
20190807T010459;2.9429
20190807T010559;1.6871
20190807T010659;1.0787
20190807T010759;1.0213
20190807T010859;1.4784
20190807T010959;2.5763
20190807T011059;4.1202
20190807T011159;4.5706
20190807T011259;3.3955
20190807T011359;2.1359
20190807T011459;1.3369
20190807T011559;1.1869
